"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-07-25","93.2","-2.2","5.66","Ohtani, Shohei",660271,641927,,"foul",,,,,"11","Shohei Ohtani singles on a ground ball to second baseman Nick Gordon.","R","L","R","MIN","LAA","S",,,"0","2",2021,"-0.53","1.21","-0.90","3.47",,,,"1","1","Top",,,,,"680777",,,4.595396985353716,-135.75001148387952,-2.648196637645188,-7.494379265956471,25.876190885327386,-16.682954491997446,"3.55","1.63","223","78.9","23","95.7","2410","7.4",633179,641927,"680777","593934","624503","553902","592743","667670","595909","596146","53.1",,,,,,,,"2","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","201","0","0"
"FF","2021-07-25","93.3","-2.12","5.83","Ohtani, Shohei",660271,641927,,"swinging_strike",,,,,"1","Shohei Ohtani singles on a ground ball to second baseman Nick Gordon.","R","L","R","MIN","LAA","S",,,"0","1",2021,"-0.46","1.19","-0.63","3.36",,,,"1","1","Top",,,,,"680777",,,4.945048685048462,-136.03704670047733,-3.401692182222843,-6.684080951664586,23.35727801127962,-16.776521440353974,"3.55","1.63",,,,"96.1","2286","7.3",633179,641927,"680777","593934","624503","553902","592743","667670","595909","596146","53.2",,,,,,,,"2","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","206","0","-0.035"
"FF","2021-07-25","93.3","-2.08","5.72","Ohtani, Shohei",660271,641927,,"called_strike",,,,,"4","Shohei Ohtani singles on a ground ball to second baseman Nick Gordon.","R","L","R","MIN","LAA","S",,,"0","0",2021,"-0.79","1.25","-0.35","2.23",,,,"1","1","Top",,,,,"680777",,,6.331080869430016,-135.69209247489925,-6.148795022307615,-11.08627251404584,26.69242548139379,-15.52575698622564,"3.46","1.63",,,,"95.7","2392","7.5",633179,641927,"680777","593934","624503","553902","592743","667670","595909","596146","53.03",,,,,,,,"2","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","207","0","-0.027"
"SL","2021-07-25","85.3","0.28","5.59","Ohtani, Shohei",660271,543056,"home_run","hit_into_play",,,,,"5","Shohei Ohtani homers (35) on a fly ball to right field.","R","L","L","MIN","LAA","X",,"fly_ball","1","0",2021,"-0.02","0.27","0.00","2.25",,,,"1","6","Top",228.7,65.56,,,"680777",,,-0.5961419425385092,-124.34687948698048,-2.151377608760922,-0.13650666360445673,23.501620500306434,-29.112719965325947,"3.55","1.63","414","112.6","25","84.6","2445","5.6",633179,543056,"680777","593934","624503","553902","592743","667670","595909","596146","54.89","0.997","1.994","2","1","0","3","6","41","2","Slider","2","2","2","2","3","2","3","2","Infield shift","Standard","160","-0.176","0.974"
"SL","2021-07-25","84.2","0.28","5.6","Ohtani, Shohei",660271,543056,,"ball",,,,,"11","Shohei Ohtani homers (35) on a fly ball to right field.","R","L","L","MIN","LAA","B",,,"0","0",2021,"-0.31","0.35","-0.83","2.80",,,,"1","6","Top",,,,,"680777",,,-1.94725646780679,-122.75606762828468,-0.8839414338496607,-2.8221711295457643,22.9068792438866,-28.6176471352092,"3.31","1.52",,,,"83.8","2360","5.8",633179,543056,"680777","593934","624503","553902","592743","667670","595909","596146","54.71",,,,,,,,"41","1","Slider","2","2","2","2","2","2","2","2","Infield shift","Standard","188","0","0.026"
"CU","2021-07-24","83.9","-3.38","5.44","Ohtani, Shohei",660271,621244,"field_out","hit_into_play",,,,,"9","Shohei Ohtani grounds out, shortstop Andrelton Simmons to first baseman Miguel Sano.","R","L","R","MIN","LAA","X","6","ground_ball","2","2",2021,"1.11","-0.57","0.47","1.81",,,,"0","6","Top",143.5,128.72,,,"680777",,,6.723856521847584,-121.99432222250236,-0.839442243032732,9.624059241232052,25.066321886719386,-37.88075995328934,"3.55","1.63","129","97.4","9","83.6","2311","6.3",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","54.25","0.66","0.594","0","1","0","0","4","37","5","Curveball","0","2","2","0","2","0","2","0","Infield shift","Standard","42","0.017","-0.216"
"SI","2021-07-24","93.9","-3.09","5.52","Ohtani, Shohei",660271,621244,,"ball",,,,,"14","Shohei Ohtani grounds out, shortstop Andrelton Simmons to first baseman Miguel Sano.","R","L","R","MIN","LAA","B",,,"1","2",2021,"-1.34","0.8","1.63","2.02",,,,"0","6","Top",,,,,"680777",,,15.2012877333574,-135.98386586610297,-5.147331201876895,-19.68336097379405,25.571148001221683,-21.20825778118082,"3.3","1.45",,,,"94.5","2067","6.6",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","53.91",,,,,,,,"37","4","Sinker","0","2","2","0","2","0","2","0","Infield shift","Standard","228","0","0.043"
"CH","2021-07-24","83.8","-3.57","5.24","Ohtani, Shohei",660271,621244,,"foul",,,,,"13","Shohei Ohtani grounds out, shortstop Andrelton Simmons to first baseman Miguel Sano.","R","L","R","MIN","LAA","S",,,"1","1",2021,"-1.27","0.33","-0.68","1.27",,,,"0","6","Top",,,,,"680777",,,9.162810963728345,-121.74235843772921,-3.4220753127032224,-14.36178940979221,22.178466477230216,-28.45550796792293,"3.55","1.63","2","48.1","-36","84","1484","6.4",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","54.14",,,,,,,,"37","3","Changeup","0","2","2","0","2","0","2","0","Infield shift","Standard","258","0","-0.057"
"FF","2021-07-24","94.2","-3.15","5.58","Ohtani, Shohei",660271,621244,,"called_strike",,,,,"6","Shohei Ohtani grounds out, shortstop Andrelton Simmons to first baseman Miguel Sano.","R","L","R","MIN","LAA","S",,,"1","0",2021,"-0.95","1.1","0.73","2.33",,,,"0","6","Top",,,,,"680777",,,12.238873399089181,-136.6139878621324,-5.20040707951226,-14.5352172872415,28.638191321583914,-17.340087598241986,"3.27","1.39",,,,"94.6","2196","6.6",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","53.92",,,,,,,,"37","2","4-Seam Fastball","0","2","2","0","2","0","2","0","Infield shift","Standard","222","0","-0.049"
"FF","2021-07-24","93.8","-3.38","5.53","Ohtani, Shohei",660271,621244,,"ball",,,,,"11","Shohei Ohtani grounds out, shortstop Andrelton Simmons to first baseman Miguel Sano.","R","L","R","MIN","LAA","B",,,"0","0",2021,"-1.09","1.15","-0.94","3.61",,,,"0","6","Top",,,,,"680777",,,8.718985907992183,-136.39887605013936,-1.7998141395273513,-15.452219219571793,29.05450036591831,-17.577563361244,"3.36","1.57",,,,"94.1","2129","6.4",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","54.07",,,,,,,,"37","1","4-Seam Fastball","0","2","2","0","2","0","2","0","Infield shift","Standard","227","0","0.038"
"CU","2021-07-24","83.1","-3.39","5.42","Ohtani, Shohei",660271,621244,"strikeout","swinging_strike",,,,,"8","Shohei Ohtani strikes out swinging.","R","L","R","MIN","LAA","S","2",,"0","2",2021,"1.1","-0.28","-0.01","1.84",,,,"0","3","Top",,,,,"680777",,,5.565755182589503,-120.84286188105305,-1.1478228693247,9.540473224267378,25.207145094132894,-34.85797997443872,"3.55","1.63",,,,"82.5","2335","6.1",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","54.4",,,"0","1","0","0",,"18","3","Curveball","0","2","2","0","2","0","2","0","Infield shift","Standard","42","0.017","-0.151"
"CH","2021-07-24","80.1","-3.37","5.22","Ohtani, Shohei",660271,621244,,"called_strike",,,,,"7","Shohei Ohtani strikes out swinging.","R","L","R","MIN","LAA","S",,,"0","1",2021,"-1.42","0.53","-0.64","1.75",,,,"0","3","Top",,,,,"680777",,,8.733314628276053,-116.31239252365407,-1.9549768761261443,-14.484602690938907,21.245333271040977,-27.168778983482046,"3.19","1.55",,,,"80.5","1655","6.6",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","53.86",,,,,,,,"18","2","Changeup","0","2","2","0","2","0","2","0","Infield shift","Standard","257","0","-0.052"
"CH","2021-07-24","86.0","-3.44","5.35","Ohtani, Shohei",660271,621244,,"called_strike",,,,,"1","Shohei Ohtani strikes out swinging.","R","L","R","MIN","LAA","S",,,"0","0",2021,"-1.27","0.56","-0.53","3.10",,,,"0","3","Top",,,,,"680777",,,9.46797839800121,-124.8675340112838,-0.22330471163320598,-15.166562384405678,24.26093940613022,-26.443559120268848,"3.21","1.54",,,,"86.1","1630","6.4",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","54.11",,,,,,,,"18","1","Changeup","0","2","2","0","2","0","2","0","Infield shift","Standard","256","0","-0.038"
"SL","2021-07-24","80.3","0.72","5.97","Ohtani, Shohei",660271,573204,"double","hit_into_play",,,,,"4","Shohei Ohtani doubles (22) on a sharp line drive to right fielder Max Kepler.","R","L","L","MIN","LAA","X","9","line_drive","1","2",2021,"-0.7","0.16","-0.30","2.36",,,,"2","8","Top",206.9,96.54,,,"680777",,,-0.9188990704492017,-116.97053616200326,-1.667513184262455,-6.293971149275399,20.823883919018073,-30.58659159943663,"3.55","1.63","322","104.8","18","80.5","2275","6.2",633209,573204,"680777","593934","593871","518626","592743","663616","665482","596146","54.25","0.589","0.721","1.25","1","1","1","5","52","4","Slider","0","2","2","0","2","0","2","0","Strategic","Standard","293","-0.014","0.248"
"FF","2021-07-24","92.9","0.48","6.15","Ohtani, Shohei",660271,573204,,"called_strike",,,,,"7","Shohei Ohtani doubles (22) on a sharp line drive to right fielder Max Kepler.","R","L","L","MIN","LAA","S",,,"1","1",2021,"0.08","1.42","-0.75","1.65",,,,"2","8","Top",,,,,"680777",,,-3.3335545462183998,-135.14589221164127,-8.921483578278842,1.6469117145945484,27.4409318555083,-13.010957989603472,"3.3","1.52",,,,"93.3","2278","6.4",633209,573204,"680777","593934","593871","518626","592743","663616","665482","596146","54.09",,,,,,,,"52","3","4-Seam Fastball","0","2","2","0","2","0","2","0","Strategic","Standard","165","0","-0.027"
"SI","2021-07-24","93.0","-3.34","5.6","Ohtani, Shohei",660271,621244,"double","hit_into_play",,,,,"4","Shohei Ohtani doubles (21) on a sharp line drive to center fielder Gilberto Celestino.","R","L","R","MIN","LAA","X","8","line_drive","1","0",2021,"-1.45","0.55","-0.50","2.88",,,,"1","1","Top",157.87,48.26,,,"680777",,,10.425431503695556,-135.1753761493549,-2.43984307130556,-19.97644906257645,26.945008227481587,-25.061743038403158,"3.55","1.63","323","113.8","17","93.2","2010","6.3",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","54.24","0.831","1.184","1.25","1","1","1","6","2","2","Sinker","0","0","0","0","0","0","0","0","Infield shift","Standard","226","-0.041","0.384"
"SL","2021-07-24","79.5","0.84","5.95","Ohtani, Shohei",660271,573204,,"called_strike",,,,,"2","Shohei Ohtani doubles (22) on a sharp line drive to right fielder Max Kepler.","R","L","L","MIN","LAA","S",,,"1","0",2021,"-0.8","0.09","-0.24","2.82",,,,"2","8","Top",,,,,"680777",,,-0.8544401754420565,-115.9129731596553,-0.34727735726975617,-7.120685484222834,20.38623783704358,-31.471717700179706,"3.29","1.51",,,,"79.6","2276","6.1",633209,573204,"680777","593934","593871","518626","592743","663616","665482","596146","54.36",,,,,,,,"52","2","Slider","0","2","2","0","2","0","2","0","Strategic","Standard","298","0","-0.02"
"SL","2021-07-24","80.7","0.72","6.02","Ohtani, Shohei",660271,573204,,"ball",,,,,"13","Shohei Ohtani doubles (22) on a sharp line drive to right fielder Max Kepler.","R","L","L","MIN","LAA","B",,,"0","0",2021,"-0.86","0.19","-1.19","1.88",,,,"2","8","Top",,,,,"680777",,,-2.6187036629342106,-117.58143446721546,-2.9618263755020093,-7.506758689434091,21.216838247542228,-30.11575388532452,"3.35","1.54",,,,"80.7","2271","6.1",633209,573204,"680777","593934","593871","518626","592743","663616","665482","596146","54.36",,,,,,,,"52","1","Slider","0","2","2","0","2","0","2","0","Strategic","Standard","287","0","0.016"
"SI","2021-07-24","93.2","-3.33","5.53","Ohtani, Shohei",660271,621244,,"ball",,,,,"11","Shohei Ohtani doubles (21) on a sharp line drive to center fielder Gilberto Celestino.","R","L","R","MIN","LAA","B",,,"0","0",2021,"-1.29","0.66","-1.14","3.31",,,,"1","1","Top",,,,,"680777",,,8.512201052804658,-135.60675406737738,-1.4653951541509178,-17.740229088646764,25.92117943300225,-23.90942879596783,"3.35","1.57",,,,"94","2073","6.5",633209,621244,"680777","593934","593871","518626","592743","663616","665482","596146","54.02",,,,,,,,"2","1","Sinker","0","0","0","0","0","0","0","0","Infield shift","Standard","226","0","0.026"
"FS","2021-07-22","85.5","-2.26","5.91","Ohtani, Shohei",660271,628317,"strikeout","swinging_strike_blocked",,,,,"13","Shohei Ohtani strikes out swinging.","R","L","R","MIN","LAA","S","2",,"1","2",2021,"-1.1","0.04","-0.77","-0.14",,,,"2","5","Top",,,,,"680777",,,5.676604311780721,-124.38208515932286,-8.114072113925856,-12.545073545712539,20.186946516069483,-30.608735464231547,"3.55","1.63",,,,"85.6","1433","6",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.53",,,"0","1","0","0",,"38","4","Split-Finger","2","3","3","2","3","2","3","2","Infield shift","Standard","249","0.011","-0.073"
"FF","2021-07-22","91.3","-2.29","5.82","Ohtani, Shohei",660271,628317,,"called_strike",,,,,"8","Shohei Ohtani strikes out swinging.","R","L","R","MIN","LAA","S",,,"1","1",2021,"-0.87","1.24","-0.03","2.06",,,,"2","5","Top",,,,,"680777",,,7.53284331451806,-132.7765088658146,-6.328340524686628,-11.784736842635834,23.280787841235895,-16.27036718673223,"3.48","1.6",,,,"91.7","2325","6.2",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.34",,,,,,,,"38","3","4-Seam Fastball","2","3","3","2","3","2","3","2","Infield shift","Standard","218","0","-0.027"
"FF","2021-07-22","91.9","-2.38","5.87","Ohtani, Shohei",660271,628317,,"called_strike",,,,,"4","Shohei Ohtani strikes out swinging.","R","L","R","MIN","LAA","S",,,"1","0",2021,"-0.83","1.12","-0.68","2.34",,,,"2","5","Top",,,,,"680777",,,6.066013095624152,-133.73507545782627,-5.579515269867003,-11.20044764869278,24.203451929590234,-17.693726712944233,"3.44","1.56",,,,"91.8","2378","5.9",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.65",,,,,,,,"38","2","4-Seam Fastball","2","3","3","2","3","2","3","2","Infield shift","Standard","220","0","-0.02"
"FS","2021-07-22","85.3","-2.33","5.93","Ohtani, Shohei",660271,628317,,"ball",,,,,"13","Shohei Ohtani strikes out swinging.","R","L","R","MIN","LAA","B",,,"0","0",2021,"-1.08","-0.07","-1.17","1.10",,,,"2","5","Top",,,,,"680777",,,4.846540513571318,-124.21141276709152,-4.984293692317463,-12.125163738772622,21.245003135878278,-32.21285529499948,"3.54","1.6",,,,"85.4","1474","6",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.54",,,,,,,,"38","1","Split-Finger","2","3","3","2","3","2","3","2","Infield shift","Standard","247","0","0.016"
"FS","2021-07-22","84.7","-2.3","5.89","Ohtani, Shohei",660271,628317,"field_out","hit_into_play",,,,,"13","Shohei Ohtani grounds out, second baseman Jorge Polanco to first baseman Miguel Sano.","R","L","R","MIN","LAA","X","4","ground_ball","1","1",2021,"-0.73","-0.02","-0.66","1.15",,,,"0","4","Top",150.51,156.63,,,"680777",,,5.223408289444013,-123.4218889710759,-4.815784352950212,-8.358213410301373,19.38815779776452,-31.761333739983762,"3.55","1.63","8","78.0","-8","84.8","1242","5.8",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.7","0.091","0.092","0","1","0","0","2","23","3","Split-Finger","0","0","0","0","0","0","0","0","Infield shift","Standard","247","0.027","-0.23"
"FS","2021-07-22","84.4","-2.37","5.9","Ohtani, Shohei",660271,628317,,"called_strike",,,,,"13","Shohei Ohtani grounds out, second baseman Jorge Polanco to first baseman Miguel Sano.","R","L","R","MIN","LAA","S",,,"1","0",2021,"-0.75","0.02","-0.90","2.13",,,,"0","4","Top",,,,,"680777",,,4.873053664004719,-123.03222506453046,-2.561612682180092,-8.56092157302844,20.427230023092154,-31.716517247622342,"3.37","1.53",,,,"84.5","1179","5.9",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.63",,,,,,,,"23","2","Split-Finger","0","0","0","0","0","0","0","0","Infield shift","Standard","245","0","-0.049"
"FF","2021-07-22","90.7","-2.37","5.85","Ohtani, Shohei",660271,628317,,"ball",,,,,"11","Shohei Ohtani grounds out, second baseman Jorge Polanco to first baseman Miguel Sano.","R","L","R","MIN","LAA","B",,,"0","0",2021,"-0.7","1.11","-1.08","2.56",,,,"0","4","Top",,,,,"680777",,,4.669028851401478,-132.0136878587844,-4.7055174579566525,-9.089526348817317,25.175766548756847,-18.391927245046364,"3.47","1.53",,,,"90.3","2230","5.8",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.71",,,,,,,,"23","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","217","0","0.038"
"FF","2021-07-22","90.2","-2.27","5.9","Ohtani, Shohei",660271,628317,"strikeout","foul_tip",,,,,"4","Shohei Ohtani strikes out on a foul tip.","R","L","R","MIN","LAA","S","2",,"2","2",2021,"-0.61","1.34","-0.49","2.34",,,"664058","0","1","Top",,,,,"680777",,,5.68723430529418,-131.3186921680008,-5.752641749991861,-8.249425880903674,25.697330729391226,-15.64870702163193,"3.55","1.63",,,,"89.9","2313","5.9",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.62",,,"0","1","0","0",,"2","5","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","215","0.033","-0.332"
"FS","2021-07-22","84.2","-2.29","6","Ohtani, Shohei",660271,628317,,"foul",,,,,"13","Shohei Ohtani strikes out on a foul tip.","R","L","R","MIN","LAA","S",,,"2","1",2021,"-0.99","0.21","-0.20","1.18",,,"664058","0","1","Top",,,,,"680777",,,6.747614206690834,-122.52153299036185,-5.263417466461659,-11.286037928698583,21.338052705322085,-29.310734770124785,"3.55","1.63","1","51.6","-53","83.7","1360","5.7",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.81",,,,,,,,"2","4","Split-Finger","0","0","0","0","0","0","0","0","Infield shift","Standard","241","0","-0.109"
"FS","2021-07-22","84.2","-2.27","6.02","Ohtani, Shohei",660271,628317,,"ball",,,,,"13","Shohei Ohtani strikes out on a foul tip.","R","L","R","MIN","LAA","B",,,"1","1",2021,"-1.12","0.23","-0.51","0.79",,,"664058","0","1","Top",,,,,"680777",,,6.2250848451295635,-122.51730058552883,-6.280257737712779,-12.402124820695686,19.600071830314082,-28.99306850760591,"3.43","1.57",,,,"83.9","1487","5.7",633220,628317,"680777","593934","593871","553902","592743","663616","665482","596146","54.81",,,,,,,,"2","3","Split-Finger","0","0","0","0","0","0","0","0","Infield shift","Standard","233","0","0.076"
"SI","2021-07-22","90.1","-0.08","5.83","Ohtani, Shohei",660271,543056,"strikeout","swinging_strike",,,,,"3","Shohei Ohtani strikes out swinging.","R","L","L","MIN","LAA","S","2",,"1","2",2021,"0.93","0.61","0.60","3.28",,,,"1","8","Top",,,,,"680777",,,-0.2670427708710248,-131.2507961878857,-1.6971390458669493,10.829270791099068,26.10171162252422,-24.97847983655829,"3.55","1.63",,,,"88.7","2164","5.3",633220,543056,"680777","593934","593871","553902","592743","663616","665482","596146","55.25",,,"0","1","0","0",,"56","6","Sinker","2","3","3","2","3","2","3","2","Infield shift","Standard","160","0.016","-0.114"
